"BBRefId","BBRefName","BBRefUrl","BBRefClean"
"cottobr01","Bryce Cotton","https://www.basketball-reference.com/players/c/cottobr01.html","bryce_cotton"
"couside01","DeMarcus Cousins","https://www.basketball-reference.com/players/c/couside01.html","demarcus_cousins"
"covinro01","Robert Covington","https://www.basketball-reference.com/players/c/covinro01.html","robert_covington"
"crabbal01","Allen Crabbe","https://www.basketball-reference.com/players/c/crabbal01.html","allen_crabbe"
"craigto01","Torrey Craig","https://www.basketball-reference.com/players/c/craigto01.html","torrey_craig"
"crawfja01","Jamal Crawford","https://www.basketball-reference.com/players/c/crawfja01.html","jamal_crawford"
"crawfjo02","Jordan Crawford","https://www.basketball-reference.com/players/c/crawfjo02.html","jordan_crawford"
"creekmi01","Mitch Creek","https://www.basketball-reference.com/players/c/creekmi01.html","mitch_creek"
"crowdja01","Jae Crowder","https://www.basketball-reference.com/players/c/crowdja01.html","jae_crowder"
"culveja01","Jarrett Culver","https://www.basketball-reference.com/players/c/culveja01.html","jarrett_culver"
"cumbeja01","Jarron Cumberland","https://www.basketball-reference.com/players/c/cumbeja01.html","jarron_cumberland"
"cunnica01","Cade Cunningham","https://www.basketball-reference.com/players/c/cunnica01.html","cade_cunningham"
"cunnida01","Dante Cunningham","https://www.basketball-reference.com/players/c/cunnida01.html","dante_cunningham"
"cunnija01","Jared Cunningham","https://www.basketball-reference.com/players/c/cunnija01.html","jared_cunningham"
"curryed01","Eddy Curry","https://www.basketball-reference.com/players/c/curryed01.html","eddy_curry"
"curryse01","Seth Curry","https://www.basketball-reference.com/players/c/curryse01.html","seth_curry"
"curryst01","Stephen Curry","https://www.basketball-reference.com/players/c/curryst01.html","stephen_curry"
"dalemsa01","Samuel Dalembert","https://www.basketball-reference.com/players/d/dalemsa01.html","samuel_dalembert"
"daniedy01","Dyson Daniels","https://www.basketball-reference.com/players/d/daniedy01.html","dyson_daniels"
"daniema01","Marquis Daniels","https://www.basketball-reference.com/players/d/daniema01.html","marquis_daniels"
"danietr01","Troy Daniels","https://www.basketball-reference.com/players/d/danietr01.html","troy_daniels"
"darlina01","Nate Darling","https://www.basketball-reference.com/players/d/darlina01.html","nate_darling"
"datomlu01","Gigi Datome","https://www.basketball-reference.com/players/d/datomlu01.html","gigi_datome"
"daviebr01","Brandon Davies","https://www.basketball-reference.com/players/d/daviebr01.html","brandon_davies"
"davisan02","Anthony Davis","https://www.basketball-reference.com/players/d/davisan02.html","anthony_davis"
"davisde01","Deyonta Davis","https://www.basketball-reference.com/players/d/davisde01.html","deyonta_davis"
"davised01","Ed Davis","https://www.basketball-reference.com/players/d/davised01.html","ed_davis"
"davisgl01","Glen Davis","https://www.basketball-reference.com/players/d/davisgl01.html","glen_davis"
"davisjd01","JD Davison","https://www.basketball-reference.com/players/d/davisjd01.html","jd_davison"
"davisjo06","Johnny Davis","https://www.basketball-reference.com/players/d/davisjo06.html","johnny_davis"
"daviste02","Terence Davis","https://www.basketball-reference.com/players/d/daviste02.html","terence_davis"
"davisty01","Tyler Davis","https://www.basketball-reference.com/players/d/davisty01.html","tyler_davis"
"dawkian01","Andre Dawkins","https://www.basketball-reference.com/players/d/dawkian01.html","andre_dawkins"
"dawsobr01","Branden Dawson","https://www.basketball-reference.com/players/d/dawsobr01.html","branden_dawson"
"dayeau01","Austin Daye","https://www.basketball-reference.com/players/d/dayeau01.html","austin_daye"
"daysda01","Darius Days","https://www.basketball-reference.com/players/d/daysda01.html","darius_days"
"deckga01","Gabriel Deck","https://www.basketball-reference.com/players/d/deckga01.html","gabriel_deck"
"decolna01","Nando De Colo","https://www.basketball-reference.com/players/d/decolna01.html","nando_de_colo"
"dedmode01","Dewayne Dedmon","https://www.basketball-reference.com/players/d/dedmode01.html","dewayne_dedmon"
"dejeabr01","Bryce Dejean-Jones","https://www.basketball-reference.com/players/d/dejeabr01.html","bryce_dejean_jones"
"dekkesa01","Sam Dekker","https://www.basketball-reference.com/players/d/dekkesa01.html","sam_dekker"
"delanma01","Malcolm Delaney","https://www.basketball-reference.com/players/d/delanma01.html","malcolm_delaney"
"delauja01","Javin DeLaurier","https://www.basketball-reference.com/players/d/delauja01.html","javin_delaurier"
"delfica01","Carlos Delfino","https://www.basketball-reference.com/players/d/delfica01.html","carlos_delfino"
"delgaan01","Ángel Delgado","https://www.basketball-reference.com/players/d/delgaan01.html","angel_delgado"
"dellama01","Matthew Dellavedova","https://www.basketball-reference.com/players/d/dellama01.html","matthew_dellavedova"
"denglu01","Luol Deng","https://www.basketball-reference.com/players/d/denglu01.html","luol_deng"
"dentmju01","Justin Dentmon","https://www.basketball-reference.com/players/d/dentmju01.html","justin_dentmon"
"derozde01","DeMar DeRozan","https://www.basketball-reference.com/players/d/derozde01.html","demar_derozan"
"derrima01","Marcus Derrickson","https://www.basketball-reference.com/players/d/derrima01.html","marcus_derrickson"
"diabamo01","Moussa Diabaté","https://www.basketball-reference.com/players/d/diabamo01.html","moussa_diabate"
"diakima01","Mamadi Diakite","https://www.basketball-reference.com/players/d/diakima01.html","mamadi_diakite"
"diallch01","Cheick Diallo","https://www.basketball-reference.com/players/d/diallch01.html","cheick_diallo"
"diallha01","Hamidou Diallo","https://www.basketball-reference.com/players/d/diallha01.html","hamidou_diallo"
"diawbo01","Boris Diaw","https://www.basketball-reference.com/players/d/diawbo01.html","boris_diaw"
"dienggo01","Gorgui Dieng","https://www.basketball-reference.com/players/d/dienggo01.html","gorgui_dieng"
"diengou01","Ousmane Dieng","https://www.basketball-reference.com/players/d/diengou01.html","ousmane_dieng"
"dinwisp01","Spencer Dinwiddie","https://www.basketball-reference.com/players/d/dinwisp01.html","spencer_dinwiddie"
"diopde01","DeSagana Diop","https://www.basketball-reference.com/players/d/diopde01.html","desagana_diop"
"divindo01","Donte DiVincenzo","https://www.basketball-reference.com/players/d/divindo01.html","donte_divincenzo"
"doncilu01","Luka Dončić","https://www.basketball-reference.com/players/d/doncilu01.html","luka_doncic"
"doolike01","Keyon Dooling","https://www.basketball-reference.com/players/d/doolike01.html","keyon_dooling"
"dorsejo01","Joey Dorsey","https://www.basketball-reference.com/players/d/dorsejo01.html","joey_dorsey"
"dorsety01","Tyler Dorsey","https://www.basketball-reference.com/players/d/dorsety01.html","tyler_dorsey"
"dortlu01","Luguentz Dort","https://www.basketball-reference.com/players/d/dortlu01.html","luguentz_dort"
"dosunay01","Ayo Dosunmu","https://www.basketball-reference.com/players/d/dosunay01.html","ayo_dosunmu"
"dotsoda01","Damyean Dotson","https://www.basketball-reference.com/players/d/dotsoda01.html","damyean_dotson"
"dotsode01","Devon Dotson","https://www.basketball-reference.com/players/d/dotsode01.html","devon_dotson"
"douglch01","Chris Douglas-Roberts","https://www.basketball-reference.com/players/d/douglch01.html","chris_douglas_roberts"
"douglto01","Toney Douglas","https://www.basketball-reference.com/players/d/douglto01.html","toney_douglas"
"doumbse01","Sekou Doumbouya","https://www.basketball-reference.com/players/d/doumbse01.html","sekou_doumbouya"
"dowtije01","Jeff Dowtin","https://www.basketball-reference.com/players/d/dowtije01.html","jeff_dowtin"
"doylemi01","Milton Doyle","https://www.basketball-reference.com/players/d/doylemi01.html","milton_doyle"
"doziepj01","PJ Dozier","https://www.basketball-reference.com/players/d/doziepj01.html","pj_dozier"
"dragigo01","Goran Dragić","https://www.basketball-reference.com/players/d/dragigo01.html","goran_dragic"
"dragizo01","Zoran Dragić","https://www.basketball-reference.com/players/d/dragizo01.html","zoran_dragic"
"drewla02","Larry Drew II","https://www.basketball-reference.com/players/d/drewla02.html","larry_drew_ii"
"drumman01","Andre Drummond","https://www.basketball-reference.com/players/d/drumman01.html","andre_drummond"
"duartch01","Chris Duarte","https://www.basketball-reference.com/players/d/duartch01.html","chris_duarte"
"dudleja01","Jared Dudley","https://www.basketball-reference.com/players/d/dudleja01.html","jared_dudley"
"duhonch01","Chris Duhon","https://www.basketball-reference.com/players/d/duhonch01.html","chris_duhon"
"dukandu01","Duje Dukan","https://www.basketball-reference.com/players/d/dukandu01.html","duje_dukan"
"dukeda01","David Duke Jr.","https://www.basketball-reference.com/players/d/dukeda01.html","david_duke_jr"
"duncati01","Tim Duncan","https://www.basketball-reference.com/players/d/duncati01.html","tim_duncan"
"dunlemi02","Mike Dunleavy","https://www.basketball-reference.com/players/d/dunlemi02.html","mike_dunleavy"
"dunnkr01","Kris Dunn","https://www.basketball-reference.com/players/d/dunnkr01.html","kris_dunn"
"duranke01","Kevin Durant","https://www.basketball-reference.com/players/d/duranke01.html","kevin_durant"
"durenja01","Jalen Duren","https://www.basketball-reference.com/players/d/durenja01.html","jalen_duren"
"duvaltr01","Trevon Duval","https://www.basketball-reference.com/players/d/duvaltr01.html","trevon_duval"
"earlycl01","Cleanthony Early","https://www.basketball-reference.com/players/e/earlycl01.html","cleanthony_early"
"easonta01","Tari Eason","https://www.basketball-reference.com/players/e/easonta01.html","tari_eason"
"ebankde01","Devin Ebanks","https://www.basketball-reference.com/players/e/ebankde01.html","devin_ebanks"
"echenja01","Jaime Echenique","https://www.basketball-reference.com/players/e/echenja01.html","jaime_echenique"
"eddieja01","Jarell Eddie","https://www.basketball-reference.com/players/e/eddieja01.html","jarell_eddie"
"edwaran01","Anthony Edwards","https://www.basketball-reference.com/players/e/edwaran01.html","anthony_edwards"
"edwarca01","Carsen Edwards","https://www.basketball-reference.com/players/e/edwarca01.html","carsen_edwards"
"edwarke02","Kessler Edwards","https://www.basketball-reference.com/players/e/edwarke02.html","kessler_edwards"
"edwarro01","Rob Edwards","https://www.basketball-reference.com/players/e/edwarro01.html","rob_edwards"
"edwarsh01","Shane Edwards","https://www.basketball-reference.com/players/e/edwarsh01.html","shane_edwards"
"edwarvi01","Vince Edwards","https://www.basketball-reference.com/players/e/edwarvi01.html","vince_edwards"
"ellebcj01","CJ Elleby","https://www.basketball-reference.com/players/e/ellebcj01.html","cj_elleby"
"ellenhe01","Henry Ellenson","https://www.basketball-reference.com/players/e/ellenhe01.html","henry_ellenson"
"ellinwa01","Wayne Ellington","https://www.basketball-reference.com/players/e/ellinwa01.html","wayne_ellington"
"elliske01","Keon Ellis","https://www.basketball-reference.com/players/e/elliske01.html","keon_ellis"
"ellismo01","Monta Ellis","https://www.basketball-reference.com/players/e/ellismo01.html","monta_ellis"
"elyme01","Melvin Ely","https://www.basketball-reference.com/players/e/elyme01.html","melvin_ely"
"embiijo01","Joel Embiid","https://www.basketball-reference.com/players/e/embiijo01.html","joel_embiid"
"engliki01","Kim English","https://www.basketball-reference.com/players/e/engliki01.html","kim_english"
"ennisja01","James Ennis III","https://www.basketball-reference.com/players/e/ennisja01.html","james_ennis_iii"
"ennisty01","Tyler Ennis","https://www.basketball-reference.com/players/e/ennisty01.html","tyler_ennis"
"eubandr01","Drew Eubanks","https://www.basketball-reference.com/players/e/eubandr01.html","drew_eubanks"
"evansja01","Jawun Evans","https://www.basketball-reference.com/players/e/evansja01.html","jawun_evans"
"evansja02","Jacob Evans","https://www.basketball-reference.com/players/e/evansja02.html","jacob_evans"
"evansje01","Jeremy Evans","https://www.basketball-reference.com/players/e/evansje01.html","jeremy_evans"
"evansre01","Reggie Evans","https://www.basketball-reference.com/players/e/evansre01.html","reggie_evans"
"evansty01","Tyreke Evans","https://www.basketball-reference.com/players/e/evansty01.html","tyreke_evans"
"exumda01","Dante Exum","https://www.basketball-reference.com/players/e/exumda01.html","dante_exum"
"ezelife01","Festus Ezeli","https://www.basketball-reference.com/players/e/ezelife01.html","festus_ezeli"
"fallta01","Tacko Fall","https://www.basketball-reference.com/players/f/fallta01.html","tacko_fall"
"farieke01","Kenneth Faried","https://www.basketball-reference.com/players/f/farieke01.html","kenneth_faried"
"farmajo01","Jordan Farmar","https://www.basketball-reference.com/players/f/farmajo01.html","jordan_farmar"
"favervi01","Vítor Luiz Faverani","https://www.basketball-reference.com/players/f/favervi01.html","vitor_luiz_faverani"
"favorde01","Derrick Favors","https://www.basketball-reference.com/players/f/favorde01.html","derrick_favors"
"feldeka01","Kay Felder","https://www.basketball-reference.com/players/f/feldeka01.html","kay_felder"
"feliccr01","Cristiano Felício","https://www.basketball-reference.com/players/f/feliccr01.html","cristiano_felicio"
"felixca01","Carrick Felix","https://www.basketball-reference.com/players/f/felixca01.html","carrick_felix"
"feltora01","Raymond Felton","https://www.basketball-reference.com/players/f/feltora01.html","raymond_felton"
"fergute01","Terrance Ferguson","https://www.basketball-reference.com/players/f/fergute01.html","terrance_ferguson"
"fernabr01","Bruno Fernando","https://www.basketball-reference.com/players/f/fernabr01.html","bruno_fernando"
"ferreyo01","Yogi Ferrell","https://www.basketball-reference.com/players/f/ferreyo01.html","yogi_ferrell"
"fieldla01","Landry Fields","https://www.basketball-reference.com/players/f/fieldla01.html","landry_fields"
"finnedo01","Dorian Finney-Smith","https://www.basketball-reference.com/players/f/finnedo01.html","dorian_finney_smith"
"fishede01","Derek Fisher","https://www.basketball-reference.com/players/f/fishede01.html","derek_fisher"
"fittsma01","Malik Fitts","https://www.basketball-reference.com/players/f/fittsma01.html","malik_fitts"
"flynnma01","Malachi Flynn","https://www.basketball-reference.com/players/f/flynnma01.html","malachi_flynn"
"fontesi01","Simone Fontecchio","https://www.basketball-reference.com/players/f/fontesi01.html","simone_fontecchio"
"forbebr01","Bryn Forbes","https://www.basketball-reference.com/players/f/forbebr01.html","bryn_forbes"
"fordal03","Aleem Ford","https://www.basketball-reference.com/players/f/fordal03.html","aleem_ford"
"forretr01","Trent Forrest","https://www.basketball-reference.com/players/f/forretr01.html","trent_forrest"
"fostemi02","Michael Foster Jr.","https://www.basketball-reference.com/players/f/fostemi02.html","michael_foster_jr"
"fournev01","Evan Fournier","https://www.basketball-reference.com/players/f/fournev01.html","evan_fournier"
"foxde01","De'Aaron Fox","https://www.basketball-reference.com/players/f/foxde01.html","deaaron_fox"
"foyera01","Randy Foye","https://www.basketball-reference.com/players/f/foyera01.html","randy_foye"
"frankja01","Jamaal Franklin","https://www.basketball-reference.com/players/f/frankja01.html","jamaal_franklin"
"frankro01","Robert Franks","https://www.basketball-reference.com/players/f/frankro01.html","robert_franks"
"frazime01","Melvin Frazier","https://www.basketball-reference.com/players/f/frazime01.html","melvin_frazier"
"frazimi01","Michael Frazier","https://www.basketball-reference.com/players/f/frazimi01.html","michael_frazier"
"fraziti01","Tim Frazier","https://www.basketball-reference.com/players/f/fraziti01.html","tim_frazier"
"fredeji01","Jimmer Fredette","https://www.basketball-reference.com/players/f/fredeji01.html","jimmer_fredette"
"freeljo01","Joel Freeland","https://www.basketball-reference.com/players/f/freeljo01.html","joel_freeland"
"fryech01","Channing Frye","https://www.basketball-reference.com/players/f/fryech01.html","channing_frye"
"fultzma01","Markelle Fultz","https://www.basketball-reference.com/players/f/fultzma01.html","markelle_fultz"
"gabriwe01","Wenyen Gabriel","https://www.basketball-reference.com/players/g/gabriwe01.html","wenyen_gabriel"
"gaffoda01","Daniel Gafford","https://www.basketball-reference.com/players/g/gaffoda01.html","daniel_gafford"
"gallida01","Danilo Gallinari","https://www.basketball-reference.com/players/g/gallida01.html","danilo_gallinari"
"gallola01","Langston Galloway","https://www.basketball-reference.com/players/g/gallola01.html","langston_galloway"
"garcifr01","Francisco García","https://www.basketball-reference.com/players/g/garcifr01.html","francisco_garcia"
"garinpa01","Patricio Garino","https://www.basketball-reference.com/players/g/garinpa01.html","patricio_garino"
"garlada01","Darius Garland","https://www.basketball-reference.com/players/g/garlada01.html","darius_garland"
"garneke01","Kevin Garnett","https://www.basketball-reference.com/players/g/garneke01.html","kevin_garnett"
"garrebi01","Billy Garrett","https://www.basketball-reference.com/players/g/garrebi01.html","billy_garrett"
"garredi02","Diante Garrett","https://www.basketball-reference.com/players/g/garredi02.html","diante_garrett"
"garrema01","Marcus Garrett","https://www.basketball-reference.com/players/g/garrema01.html","marcus_garrett"
"garubus01","Usman Garuba","https://www.basketball-reference.com/players/g/garubus01.html","usman_garuba"
"garzalu01","Luka Garza","https://www.basketball-reference.com/players/g/garzalu01.html","luka_garza"
"gasolma01","Marc Gasol","https://www.basketball-reference.com/players/g/gasolma01.html","marc_gasol"
"gasolpa01","Pau Gasol","https://www.basketball-reference.com/players/g/gasolpa01.html","pau_gasol"
"gayru01","Rudy Gay","https://www.basketball-reference.com/players/g/gayru01.html","rudy_gay"
"gbinimi01","Michael Gbinije","https://www.basketball-reference.com/players/g/gbinimi01.html","michael_gbinije"
"geeal01","Alonzo Gee","https://www.basketball-reference.com/players/g/geeal01.html","alonzo_gee"
"gelabmi01","Mickaël Gelabale","https://www.basketball-reference.com/players/g/gelabmi01.html","mickael_gelabale"
"georgma01","Marcus Georges-Hunt","https://www.basketball-reference.com/players/g/georgma01.html","marcus_georges_hunt"
"georgpa01","Paul George","https://www.basketball-reference.com/players/g/georgpa01.html","paul_george"
"gibsoda01","Daniel Gibson","https://www.basketball-reference.com/players/g/gibsoda01.html","daniel_gibson"
"gibsojo01","Jonathan Gibson","https://www.basketball-reference.com/players/g/gibsojo01.html","jonathan_gibson"
"gibsota01","Taj Gibson","https://www.basketball-reference.com/players/g/gibsota01.html","taj_gibson"
"giddejo01","Josh Giddey","https://www.basketball-reference.com/players/g/giddejo01.html","josh_giddey"
"gilesha01","Harry Giles","https://www.basketball-reference.com/players/g/gilesha01.html","harry_giles"
"gilgesh01","Shai Gilgeous-Alexander","https://www.basketball-reference.com/players/g/gilgesh01.html","shai_gilgeous_alexander"
"gillan01","Anthony Gill","https://www.basketball-reference.com/players/g/gillan01.html","anthony_gill"
"gillefr01","Freddie Gillespie","https://www.basketball-reference.com/players/g/gillefr01.html","freddie_gillespie"
"gilyaja01","Jacob Gilyard","https://www.basketball-reference.com/players/g/gilyaja01.html","jacob_gilyard"
"ginobma01","Manu Ginóbili","https://www.basketball-reference.com/players/g/ginobma01.html","manu_ginobili"
"goberru01","Rudy Gobert","https://www.basketball-reference.com/players/g/goberru01.html","rudy_gobert"
"gomesry01","Ryan Gomes","https://www.basketball-reference.com/players/g/gomesry01.html","ryan_gomes"
"goodedr01","Drew Gooden","https://www.basketball-reference.com/players/g/goodedr01.html","drew_gooden"
"goodwar01","Archie Goodwin","https://www.basketball-reference.com/players/g/goodwar01.html","archie_goodwin"
"goodwbr01","Brandon Goodwin","https://www.basketball-reference.com/players/g/goodwbr01.html","brandon_goodwin"
"goodwjo01","Jordan Goodwin","https://www.basketball-reference.com/players/g/goodwjo01.html","jordan_goodwin"
"gordoaa01","Aaron Gordon","https://www.basketball-reference.com/players/g/gordoaa01.html","aaron_gordon"
"gordobe01","Ben Gordon","https://www.basketball-reference.com/players/g/gordobe01.html","ben_gordon"
"gordodr01","Drew Gordon","https://www.basketball-reference.com/players/g/gordodr01.html","drew_gordon"
"gordoer01","Eric Gordon","https://www.basketball-reference.com/players/g/gordoer01.html","eric_gordon"
"gortama01","Marcin Gortat","https://www.basketball-reference.com/players/g/gortama01.html","marcin_gortat"
"goudean01","Andrew Goudelock","https://www.basketball-reference.com/players/g/goudean01.html","andrew_goudelock"
"grahade01","Devonte' Graham","https://www.basketball-reference.com/players/g/grahade01.html","devonte_graham"
"grahatr01","Treveon Graham","https://www.basketball-reference.com/players/g/grahatr01.html","treveon_graham"
"grangda01","Danny Granger","https://www.basketball-reference.com/players/g/grangda01.html","danny_granger"
"grantdo01","Donte Grantham","https://www.basketball-reference.com/players/g/grantdo01.html","donte_grantham"
"grantje01","Jerami Grant","https://www.basketball-reference.com/players/g/grantje01.html","jerami_grant"
"grantje02","Jerian Grant","https://www.basketball-reference.com/players/g/grantje02.html","jerian_grant"
"graveha01","Hassani Gravett","https://www.basketball-reference.com/players/g/graveha01.html","hassani_gravett"
"grayaa01","Aaron Gray","https://www.basketball-reference.com/players/g/grayaa01.html","aaron_gray"
"grayjo01","Josh Gray","https://www.basketball-reference.com/players/g/grayjo01.html","josh_gray"
"grayra01","RaiQuan Gray","https://www.basketball-reference.com/players/g/grayra01.html","raiquan_gray"
"greenaj01","A.J. Green","https://www.basketball-reference.com/players/g/greenaj01.html","aj_green"
"greenda02","Danny Green","https://www.basketball-reference.com/players/g/greenda02.html","danny_green"
"greendr01","Draymond Green","https://www.basketball-reference.com/players/g/greendr01.html","draymond_green"
"greener01","Erick Green","https://www.basketball-reference.com/players/g/greener01.html","erick_green"
"greenge01","Gerald Green","https://www.basketball-reference.com/players/g/greenge01.html","gerald_green"
"greenja01","JaMychal Green","https://www.basketball-reference.com/players/g/greenja01.html","jamychal_green"
"greenja02","Javonte Green","https://www.basketball-reference.com/players/g/greenja02.html","javonte_green"
"greenja05","Jalen Green","https://www.basketball-reference.com/players/g/greenja05.html","jalen_green"
"greenje02","Jeff Green","https://www.basketball-reference.com/players/g/greenje02.html","jeff_green"
"greenjo02","Josh Green","https://www.basketball-reference.com/players/g/greenjo02.html","josh_green"
"greenwi01","Willie Green","https://www.basketball-reference.com/players/g/greenwi01.html","willie_green"
"griffaj01","AJ Griffin","https://www.basketball-reference.com/players/g/griffaj01.html","aj_griffin"
"griffbl01","Blake Griffin","https://www.basketball-reference.com/players/g/griffbl01.html","blake_griffin"
"grimequ01","Quentin Grimes","https://www.basketball-reference.com/players/g/grimequ01.html","quentin_grimes"
"gudurma01","Marko Gudurić","https://www.basketball-reference.com/players/g/gudurma01.html","marko_guduric"
"gutiejo01","Jorge Gutiérrez","https://www.basketball-reference.com/players/g/gutiejo01.html","jorge_gutierrez"
"guyky01","Kyle Guy","https://www.basketball-reference.com/players/g/guyky01.html","kyle_guy"
"hachiru01","Rui Hachimura","https://www.basketball-reference.com/players/h/hachiru01.html","rui_hachimura"
"haddaha01","Hamed Haddadi","https://www.basketball-reference.com/players/h/haddaha01.html","hamed_haddadi"
"haganas01","Ashton Hagans","https://www.basketball-reference.com/players/h/haganas01.html","ashton_hagans"
"hairspj02","P.J. Hairston","https://www.basketball-reference.com/players/h/hairspj02.html","pj_hairston"
"halibty01","Tyrese Haliburton","https://www.basketball-reference.com/players/h/halibty01.html","tyrese_haliburton"
"hallde01","Devon Hall","https://www.basketball-reference.com/players/h/hallde01.html","devon_hall"
"halldo01","Donta Hall","https://www.basketball-reference.com/players/h/halldo01.html","donta_hall"
"halljo01","Josh Hall","https://www.basketball-reference.com/players/h/halljo01.html","josh_hall"
"halljo02","Jordan Hall","https://www.basketball-reference.com/players/h/halljo02.html","jordan_hall"
"hallty01","Tyler Hall","https://www.basketball-reference.com/players/h/hallty01.html","tyler_hall"
"hamilda02","Daniel Hamilton","https://www.basketball-reference.com/players/h/hamilda02.html","daniel_hamilton"
"hamiljo02","Jordan Hamilton","https://www.basketball-reference.com/players/h/hamiljo02.html","jordan_hamilton"
"hamilju01","Justin Hamilton","https://www.basketball-reference.com/players/h/hamilju01.html","justin_hamilton"
"hamilri01","Richard Hamilton","https://www.basketball-reference.com/players/h/hamilri01.html","richard_hamilton"
"hammoaj01","A.J. Hammons","https://www.basketball-reference.com/players/h/hammoaj01.html","aj_hammons"
"hamptrj01","R.J. Hampton","https://www.basketball-reference.com/players/h/hamptrj01.html","rj_hampton"
"hannadu01","Dusty Hannahs","https://www.basketball-reference.com/players/h/hannadu01.html","dusty_hannahs"
"hansbbe01","Ben Hansbrough","https://www.basketball-reference.com/players/h/hansbbe01.html","ben_hansbrough"
"hansbty01","Tyler Hansbrough","https://www.basketball-reference.com/players/h/hansbty01.html","tyler_hansbrough"
"hardati02","Tim Hardaway Jr.","https://www.basketball-reference.com/players/h/hardati02.html","tim_hardaway_jr"
"hardeja01","James Harden","https://www.basketball-reference.com/players/h/hardeja01.html","james_harden"
"hardyja02","Jaden Hardy","https://www.basketball-reference.com/players/h/hardyja02.html","jaden_hardy"
"harklma01","Maurice Harkless","https://www.basketball-reference.com/players/h/harklma01.html","maurice_harkless"
"harpeja01","Jared Harper","https://www.basketball-reference.com/players/h/harpeja01.html","jared_harper"
"harpeju01","Justin Harper","https://www.basketball-reference.com/players/h/harpeju01.html","justin_harper"
"harpero02","Ron Harper Jr.","https://www.basketball-reference.com/players/h/harpero02.html","ron_harper_jr"
"harrejo01","Josh Harrellson","https://www.basketball-reference.com/players/h/harrejo01.html","josh_harrellson"
"harremo01","Montrezl Harrell","https://www.basketball-reference.com/players/h/harremo01.html","montrezl_harrell"
"harriaa01","Aaron Harrison","https://www.basketball-reference.com/players/h/harriaa01.html","aaron_harrison"
"harrial01","Al Harrington","https://www.basketball-reference.com/players/h/harrial01.html","al_harrington"
"harrian01","Andrew Harrison","https://www.basketball-reference.com/players/h/harrian01.html","andrew_harrison"
"harride01","Devin Harris","https://www.basketball-reference.com/players/h/harride01.html","devin_harris"
"harriel01","Elias Harris","https://www.basketball-reference.com/players/h/harriel01.html","elias_harris"
"harriga01","Gary Harris","https://www.basketball-reference.com/players/h/harriga01.html","gary_harris"
"harrija01","Jalen Harris","https://www.basketball-reference.com/players/h/harrija01.html","jalen_harris"
"harrijo01","Joe Harris","https://www.basketball-reference.com/players/h/harrijo01.html","joe_harris"
"harrike01","Kevon Harris","https://www.basketball-reference.com/players/h/harrike01.html","kevon_harris"
"harrima01","Manny Harris","https://www.basketball-reference.com/players/h/harrima01.html","manny_harris"
"harrimi01","Mike Harris","https://www.basketball-reference.com/players/h/harrimi01.html","mike_harris"
"harrish01","Shaquille Harrison","https://www.basketball-reference.com/players/h/harrish01.html","shaquille_harrison"
"harrite01","Terrel Harris","https://www.basketball-reference.com/players/h/harrite01.html","terrel_harris"
"harrito02","Tobias Harris","https://www.basketball-reference.com/players/h/harrito02.html","tobias_harris"
"harteis01","Isaiah Hartenstein","https://www.basketball-reference.com/players/h/harteis01.html","isaiah_hartenstein"
"hartjo01","Josh Hart","https://www.basketball-reference.com/players/h/hartjo01.html","josh_hart"
"hasleud01","Udonis Haslem","https://www.basketball-reference.com/players/h/hasleud01.html","udonis_haslem"
"hausesa01","Sam Hauser","https://www.basketball-reference.com/players/h/hausesa01.html","sam_hauser"
"hawessp01","Spencer Hawes","https://www.basketball-reference.com/players/h/hawessp01.html","spencer_hawes"
"hayesch01","Chuck Hayes","https://www.basketball-reference.com/players/h/hayesch01.html","chuck_hayes"
"hayesja02","Jaxson Hayes","https://www.basketball-reference.com/players/h/hayesja02.html","jaxson_hayes"
"hayeski01","Killian Hayes","https://www.basketball-reference.com/players/h/hayeski01.html","killian_hayes"
"hayesni01","Nigel Hayes","https://www.basketball-reference.com/players/h/hayesni01.html","nigel_hayes"
"haywago01","Gordon Hayward","https://www.basketball-reference.com/players/h/haywago01.html","gordon_hayward"
"haywala01","Lazar Hayward","https://www.basketball-reference.com/players/h/haywala01.html","lazar_hayward"
"haywobr01","Brendan Haywood","https://www.basketball-reference.com/players/h/haywobr01.html","brendan_haywood"
"hearnre01","Reggie Hearn","https://www.basketball-reference.com/players/h/hearnre01.html","reggie_hearn"
"hendege02","Gerald Henderson","https://www.basketball-reference.com/players/h/hendege02.html","gerald_henderson"
"henryaa01","Aaron Henry","https://www.basketball-reference.com/players/h/henryaa01.html","aaron_henry"
"henrymy01","Myke Henry","https://www.basketball-reference.com/players/h/henrymy01.html","myke_henry"
"henryxa01","Xavier Henry","https://www.basketball-reference.com/players/h/henryxa01.html","xavier_henry"
"hensojo01","John Henson","https://www.basketball-reference.com/players/h/hensojo01.html","john_henson"
"hernade01","Dewan Hernandez","https://www.basketball-reference.com/players/h/hernade01.html","dewan_hernandez"
"hernaju01","Juancho Hernangómez","https://www.basketball-reference.com/players/h/hernaju01.html","juancho_hernangomez"
"hernawi01","Willy Hernangómez","https://www.basketball-reference.com/players/h/hernawi01.html","willy_hernangomez"
"herroty01","Tyler Herro","https://www.basketball-reference.com/players/h/herroty01.html","tyler_herro"
"herveke01","Kevin Hervey","https://www.basketball-reference.com/players/h/herveke01.html","kevin_hervey"
